-----------------------------------------
now: 2018-01-25 18:50:51.312560
data:
x: 0.11|y: 0.36|z:-1.47|abs: 1.51
x: 0.68|y:-0.07|z: 1.39|abs: 1.55
x: 0.65|y: 0.08|z: 0.90|abs: 1.11
x:-0.25|y: 0.30|z:-0.66|abs: 0.76
x:-0.26|y: 0.23|z:-1.57|abs: 1.61
x: 0.61|y: 0.06|z: 0.40|abs: 0.73
x: 0.46|y:-0.09|z: 1.45|abs: 1.52
x:-0.33|y: 0.20|z:-1.65|abs: 1.70
x: 0.46|y: 0.41|z:-0.80|abs: 1.01
x: 0.53|y:-0.11|z: 1.70|abs: 1.78
x: 0.53|y: 0.21|z: 0.60|abs: 0.83
x:-0.36|y: 0.31|z:-1.26|abs: 1.34
x: 0.32|y: 0.35|z:-1.15|abs: 1.25
x: 0.58|y:-0.05|z: 1.08|abs: 1.23
x: 0.42|y: 0.02|z: 1.32|abs: 1.38
x:-0.18|y: 0.23|z:-1.01|abs: 1.05
x:-0.04|y: 0.22|z:-1.30|abs: 1.32
x: 0.54|y: 0.11|z: 0.21|abs: 0.59
x: 0.18|y: 0.01|z: 1.16|abs: 1.17
x:-0.19|y: 0.09|z:-1.16|abs: 1.18
x: 0.39|y: 0.22|z:-0.43|abs: 0.62
x: 0.20|y:-0.06|z: 1.13|abs: 1.15
x: 0.25|y: 0.04|z: 0.71|abs: 0.76
x: 0.10|y: 0.21|z:-1.08|abs: 1.10
x: 0.48|y: 0.17|z:-0.03|abs: 0.51
x: 0.21|y:-0.02|z: 1.22|abs: 1.24
x:-0.27|y: 0.12|z:-1.04|abs: 1.08
x: 0.35|y: 0.23|z:-0.66|abs: 0.78
x: 0.33|y: 0.01|z: 0.69|abs: 0.76
x: 0.11|y:-0.02|z: 1.00|abs: 1.00
x:-0.12|y: 0.09|z:-0.96|abs: 0.97
x: 0.09|y: 0.02|z: 0.64|abs: 0.65
-----------------------------------------
