-----------------------------------------
now: 2018-01-31 18:41:47.862356
data:
-0.02|-0.17|-1.03| 1.04
-0.03|-0.16|-1.00| 1.01
-0.01|-0.16|-0.97| 0.99
-0.03|-0.15|-1.00| 1.01
-0.02|-0.16|-0.99| 1.00
-0.02|-0.15|-0.98| 0.99
-0.02|-0.15|-0.98| 0.99
-0.03|-0.15|-0.99| 1.01
-0.01|-0.16|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.14|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.14|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.14|-0.99| 1.00
-0.03|-0.14|-0.99| 1.00
-0.02|-0.15|-0.99| 1.00
-0.02|-0.14|-0.99| 1.00
-0.02|-0.14|-0.99| 1.00
-0.02|-0.14|-0.99| 1.00
-0.03|-0.13|-0.99| 1.00
-0.02|-0.13|-0.99| 1.00
-0.02|-0.14|-0.99| 1.00
-0.03|-0.14|-0.99| 1.00
-0.02|-0.14|-0.98| 0.99
-0.02|-0.13|-0.99| 1.00
-0.03|-0.13|-0.99| 1.00
-0.02|-0.13|-0.99| 1.00
-0.02|-0.13|-0.99| 1.00
-0.03|-0.13|-0.99| 1.00
-0.03|-0.13|-0.99| 1.00
-0.02|-0.14|-0.99| 1.00
-0.03|-0.14|-0.99| 1.00
-0.03|-0.13|-0.98| 0.99
-0.03|-0.13|-0.99| 1.00
-0.02|-0.13|-0.99| 1.00
-0.02|-0.13|-0.99| 1.00
-0.03|-0.13|-0.99| 1.00
-0.03|-0.13|-0.99| 1.00
-0.02|-0.13|-0.99| 1.00
-0.03|-0.12|-0.99| 1.00
-0.03|-0.13|-0.99| 1.00
-0.03|-0.12|-0.99| 1.00
-0.02|-0.12|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.04|-0.11|-1.00| 1.01
-0.04|-0.11|-0.99| 1.00
-0.04|-0.11|-0.99| 1.00
-0.03|-0.12|-0.99| 1.00
-0.03|-0.12|-1.00| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.12|-0.99| 1.00
-0.03|-0.11|-1.00| 1.01
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.12|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.04|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.04|-0.11|-1.00| 1.00
-0.03|-0.12|-0.99| 1.00
-0.02|-0.12|-0.99| 0.99
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.12|-0.99| 1.00
-0.03|-0.12|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-1.00| 1.00
-0.03|-0.11|-0.99| 0.99
-0.03|-0.11|-1.00| 1.01
-0.03|-0.11|-0.99| 1.00
-0.03|-0.12|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-1.00| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-0.99| 1.00
-0.03|-0.11|-1.00| 1.00
